eventName,year,categoryName,characterName,isWinner,isMultifilm,nomineeIds,nomId,filmId,name,surname,placeName,stateName,dateOfBirth,raceName,religionName,sexualOrientationName,nominationName,movieName,bioURL
14,1941,Acting,Alexandra Giddens,False,False,nm0942863,an0056816,tt0033836,Teresa,Wright,New York City, New York,1918-10-27,White,Na,Straight,Best Supporting Actress,Mrs. Miniver,http://www.nndb.com/people/580/000045445/
15,1942,Acting,Eleanor Gehrig,False,False,nm0942863,an0051623,tt0035211,Teresa,Wright,New York City, New York,1918-10-27,White,Na,Straight,Best Supporting Actress,Mrs. Miniver,http://www.nndb.com/people/580/000045445/
15,1942,Acting,Carol Beldon,True,False,nm0942863,an0051629,tt0035093,Teresa,Wright,New York City, New York,1918-10-27,White,Na,Straight,Best Supporting Actress,Mrs. Miniver,http://www.nndb.com/people/580/000045445/
14,1941,Production,,False,False,nm0936404,an0056881,tt0033467,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,West Side Story,http://www.nndb.com/people/460/000032364/
14,1941,Production,,False,False,nm0936404,an0056881,tt0033467,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,The Sound of Music,http://www.nndb.com/people/460/000032364/
31,1958,Directing,,False,False,nm0936404,an0055515,tt0051758,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,West Side Story,http://www.nndb.com/people/460/000032364/
31,1958,Directing,,False,False,nm0936404,an0055515,tt0051758,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,The Sound of Music,http://www.nndb.com/people/460/000032364/
38,1965,Directing,,True,False,nm0936404,an0054059,tt0059742,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,West Side Story,http://www.nndb.com/people/460/000032364/
38,1965,Directing,,True,False,nm0936404,an0054059,tt0059742,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,The Sound of Music,http://www.nndb.com/people/460/000032364/
39,1966,Special,,True,False,nm0936404,an0047669,,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,West Side Story,http://www.nndb.com/people/460/000032364/
39,1966,Special,,True,False,nm0936404,an0047669,,Robert,Wise,Winchester, In,1914-09-10,White,Na,Straight,Best Director,The Sound of Music,http://www.nndb.com/people/460/000032364/
14,1941,Writing,,False,False,nm0001379,an0056837,tt0033870,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
14,1941,Writing,,False,False,nm0001379,an0056837,tt0033870,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
21,1948,Directing,,True,False,nm0001379,an0049998,tt0040897,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
21,1948,Directing,,True,False,nm0001379,an0049998,tt0040897,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
21,1948,Writing,,True,False,nm0001379,an0050008,tt0040897,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
21,1948,Writing,,True,False,nm0001379,an0050008,tt0040897,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
23,1950,Directing,,False,False,nm0001379,an0055078,tt0042208,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
23,1950,Directing,,False,False,nm0001379,an0055078,tt0042208,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
24,1951,Directing,,False,False,nm0001379,an0050676,tt0043265,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
24,1951,Directing,,False,False,nm0001379,an0050676,tt0043265,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
25,1952,Directing,,False,False,nm0001379,an0049274,tt0044926,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
25,1952,Directing,,False,False,nm0001379,an0049274,tt0044926,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
36,1963,Acting,Cardinal Glennon,False,False,nm0001379,an0048140,tt0056907,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
36,1963,Acting,Cardinal Glennon,False,False,nm0001379,an0048140,tt0056907,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
58,1985,Directing,,False,False,nm0001379,an0048031,tt0089841,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
58,1985,Directing,,False,False,nm0001379,an0048031,tt0089841,John,Huston,Nevada, Mo,1906-08-05,White,Na,Straight,Best Director,The Treasure of the Sierra Madre,http://www.nndb.com/people/704/000024632/
15,1942,Acting,Jeff Hartnett,True,False,nm0001336,an0051624,tt0033774,Van,Heflin,Walters, Ok,1910-12-13,White,Na,Straight,Best Supporting Actor,Johnny Eager,http://www.nndb.com/people/680/000042554/
15,1942,Acting,Jeff Hartnett,True,False,nm0001336,an0051624,tt0033774,Van,Heflin,Walters, Ok,1910-12-13,White,Na,Straight,Best Supporting Actor,Johnny Eager,http://www.nndb.com/people/680/000042554/
16,1943,Acting,Rick Blane,False,False,nm0000007,an0049558,tt0034583,Humphrey,Bogart,New York City, New York,1899-12-25,White,Na,Straight,Best Actor,The Africa Queen,http://www.nndb.com/people/837/000024765/
24,1951,Acting,Charlie Allnut,True,False,nm0000007,an0050655,tt0043265,Humphrey,Bogart,New York City, New York,1899-12-25,White,Na,Straight,Best Actor,The Africa Queen,http://www.nndb.com/people/837/000024765/
27,1954,Acting,Captain Queeg,False,False,nm0000007,an0054659,tt0046816,Humphrey,Bogart,New York City, New York,1899-12-25,White,Na,Straight,Best Actor,The Africa Queen,http://www.nndb.com/people/837/000024765/
16,1943,Acting,Kurt Muller,True,False,nm0510134,an0049557,tt0036515,Paul,Lukas,Budapest, Hungary,1887-05-26,White,Na,Straight,Best Actor,Watch on the Rhine,http://www.nndb.com/people/713/000042587/
16,1943,Acting,Maria,False,False,nm0000006,an0049564,tt0035896,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Gaslight,http://www.nndb.com/people/836/000024764/
16,1943,Acting,Maria,False,False,nm0000006,an0049564,tt0035896,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Anastasia,http://www.nndb.com/people/836/000024764/
16,1943,Acting,Maria,False,False,nm0000006,an0049564,tt0035896,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Supporting Actress,Murder on the Orient Express,http://www.nndb.com/people/836/000024764/
17,1944,Acting,Paula Alquist,True,False,nm0000006,an0052551,tt0036855,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Gaslight,http://www.nndb.com/people/836/000024764/
17,1944,Acting,Paula Alquist,True,False,nm0000006,an0052551,tt0036855,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Anastasia,http://www.nndb.com/people/836/000024764/
17,1944,Acting,Paula Alquist,True,False,nm0000006,an0052551,tt0036855,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Supporting Actress,Murder on the Orient Express,http://www.nndb.com/people/836/000024764/
18,1945,Acting,Sister Benedict,False,False,nm0000006,an0055985,tt0037536,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Gaslight,http://www.nndb.com/people/836/000024764/
18,1945,Acting,Sister Benedict,False,False,nm0000006,an0055985,tt0037536,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Anastasia,http://www.nndb.com/people/836/000024764/
18,1945,Acting,Sister Benedict,False,False,nm0000006,an0055985,tt0037536,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Supporting Actress,Murder on the Orient Express,http://www.nndb.com/people/836/000024764/
21,1948,Acting,Joan of Arc,False,False,nm0000006,an0049984,tt0040491,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Gaslight,http://www.nndb.com/people/836/000024764/
21,1948,Acting,Joan of Arc,False,False,nm0000006,an0049984,tt0040491,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Anastasia,http://www.nndb.com/people/836/000024764/
21,1948,Acting,Joan of Arc,False,False,nm0000006,an0049984,tt0040491,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Supporting Actress,Murder on the Orient Express,http://www.nndb.com/people/836/000024764/
29,1956,Acting,The Woman,True,False,nm0000006,an0051489,tt0048947,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Gaslight,http://www.nndb.com/people/836/000024764/
29,1956,Acting,The Woman,True,False,nm0000006,an0051489,tt0048947,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Anastasia,http://www.nndb.com/people/836/000024764/
29,1956,Acting,The Woman,True,False,nm0000006,an0051489,tt0048947,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Supporting Actress,Murder on the Orient Express,http://www.nndb.com/people/836/000024764/
47,1974,Acting,Greta Ohlsson,True,False,nm0000006,an0053347,tt0071877,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Gaslight,http://www.nndb.com/people/836/000024764/
47,1974,Acting,Greta Ohlsson,True,False,nm0000006,an0053347,tt0071877,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Anastasia,http://www.nndb.com/people/836/000024764/
47,1974,Acting,Greta Ohlsson,True,False,nm0000006,an0053347,tt0071877,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Supporting Actress,Murder on the Orient Express,http://www.nndb.com/people/836/000024764/
51,1978,Acting,Charlotte Andergast,False,False,nm0000006,an0050130,tt0077711,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Gaslight,http://www.nndb.com/people/836/000024764/
51,1978,Acting,Charlotte Andergast,False,False,nm0000006,an0050130,tt0077711,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Actress,Anastasia,http://www.nndb.com/people/836/000024764/
51,1978,Acting,Charlotte Andergast,False,False,nm0000006,an0050130,tt0077711,Ingrid,Bergman,Stockholm, Sweden,1915-08-29,White,Na,Straight,Best Supporting Actress,Murder on the Orient Express,http://www.nndb.com/people/836/000024764/
16,1943,Acting,Bernadette Soubirous,True,False,nm0428354,an0049562,tt0036377,Jennifer,Jones,Tulsa, Ok,1919-03-02,White,Roman Catholic,Straight,Best Actress,The Song of Bernadette,http://www.nndb.com/people/809/000063620/
17,1944,Acting,Jane Hilton,False,False,nm0428354,an0052562,tt0037280,Jennifer,Jones,Tulsa, Ok,1919-03-02,White,Roman Catholic,Straight,Best Actress,The Song of Bernadette,http://www.nndb.com/people/809/000063620/
18,1945,Acting,Singleton,False,False,nm0428354,an0055987,tt0037885,Jennifer,Jones,Tulsa, Ok,1919-03-02,White,Roman Catholic,Straight,Best Actress,The Song of Bernadette,http://www.nndb.com/people/809/000063620/
19,1946,Acting,Pearl Chavez,False,False,nm0428354,an0047580,tt0038499,Jennifer,Jones,Tulsa, Ok,1919-03-02,White,Roman Catholic,Straight,Best Actress,The Song of Bernadette,http://www.nndb.com/people/809/000063620/
28,1955,Acting,Han Suyin,False,False,nm0428354,an0054178,tt0048316,Jennifer,Jones,Tulsa, Ok,1919-03-02,White,Roman Catholic,Straight,Best Actress,The Song of Bernadette,http://www.nndb.com/people/809/000063620/
16,1943,Acting,Pilar,True,False,nm0668093,an0049572,tt0035896,Katina,Paxinou,Athens, Greece,1900-12-17,White,Na,Straight,Best Supporting Actress,For Whom the Bell Tolls,http://www.nndb.com/people/080/000063888/
16,1943,Acting,Louise Soubirous,False,False,nm0720843,an0049575,tt0036377,Anne,Revere,New York City, New York,1903-06-25,White,Na,Straight,Best Supporting Actress,National Velvet,http://www.nndb.com/people/081/000063889/
16,1943,Acting,Louise Soubirous,False,False,nm0720843,an0049575,tt0036377,Anne,Revere,New York City, New York,1903-06-25,White,Na,Straight,Best Supporting Actress,National Velvet,http://www.nndb.com/people/081/000063889/
18,1945,Acting,Mrs. Brown,True,False,nm0720843,an0055994,tt0037120,Anne,Revere,New York City, New York,1903-06-25,White,Na,Straight,Best Supporting Actress,National Velvet,http://www.nndb.com/people/081/000063889/
18,1945,Acting,Mrs. Brown,True,False,nm0720843,an0055994,tt0037120,Anne,Revere,New York City, New York,1903-06-25,White,Na,Straight,Best Supporting Actress,National Velvet,http://www.nndb.com/people/081/000063889/
20,1947,Acting,Mrs. Green,False,False,nm0720843,an0048678,tt0039416,Anne,Revere,New York City, New York,1903-06-25,White,Na,Straight,Best Supporting Actress,National Velvet,http://www.nndb.com/people/081/000063889/
20,1947,Acting,Mrs. Green,False,False,nm0720843,an0048678,tt0039416,Anne,Revere,New York City, New York,1903-06-25,White,Na,Straight,Best Supporting Actress,National Velvet,http://www.nndb.com/people/081/000063889/
16,1943,Directing,,False,False,nm0828419,an0049581,tt0036172,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,A Place in the Sun,http://www.nndb.com/people/382/000044250/
16,1943,Directing,,False,False,nm0828419,an0049581,tt0036172,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,Giant,http://www.nndb.com/people/382/000044250/
24,1951,Directing,,True,False,nm0828419,an0050675,tt0043924,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,A Place in the Sun,http://www.nndb.com/people/382/000044250/
24,1951,Directing,,True,False,nm0828419,an0050675,tt0043924,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,Giant,http://www.nndb.com/people/382/000044250/
26,1953,Directing,,False,False,nm0828419,an0050552,tt0046303,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,A Place in the Sun,http://www.nndb.com/people/382/000044250/
26,1953,Directing,,False,False,nm0828419,an0050552,tt0046303,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,Giant,http://www.nndb.com/people/382/000044250/
26,1953,Special,,True,False,nm0828419,an0053180,,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,A Place in the Sun,http://www.nndb.com/people/382/000044250/
26,1953,Special,,True,False,nm0828419,an0053180,,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,Giant,http://www.nndb.com/people/382/000044250/
29,1956,Directing,,True,False,nm0828419,an0051504,tt0049261,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,A Place in the Sun,http://www.nndb.com/people/382/000044250/
29,1956,Directing,,True,False,nm0828419,an0051504,tt0049261,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,Giant,http://www.nndb.com/people/382/000044250/
32,1959,Directing,,False,False,nm0828419,an0055752,tt0052738,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,A Place in the Sun,http://www.nndb.com/people/382/000044250/
32,1959,Directing,,False,False,nm0828419,an0055752,tt0052738,George,Stevens,Oakland, Ca,1904-12-18,White,Na,Straight,Best Director,Giant,http://www.nndb.com/people/382/000044250/
17,1944,Acting,Father O'Malley,True,False,nm0001078,an0052546,tt0036872,Bing,Crosby,Tacoma, Wa,1903-05-03,White,Roman Catholic,Straight,Best Actor,Going My Way,http://www.nndb.com/people/651/000026573/
18,1945,Acting,Father O'Malley,False,False,nm0001078,an0055980,tt0037536,Bing,Crosby,Tacoma, Wa,1903-05-03,White,Roman Catholic,Straight,Best Actor,Going My Way,http://www.nndb.com/people/651/000026573/
27,1954,Acting,Frank Elgin,False,False,nm0001078,an0054660,tt0046874,Bing,Crosby,Tacoma, Wa,1903-05-03,White,Roman Catholic,Straight,Best Actor,Going My Way,http://www.nndb.com/people/651/000026573/
17,1944,Acting,Father Fitzgibbon,False,False,nm0280178,an0052548,tt0036872,Barry,Fitzgerald,Dublin, Ireland,1888-03-10,White,Protestant,Na,Best Supporting Actor,Going My Way,http://www.nndb.com/people/126/000063934/
17,1944,Acting,Father Fitzgibbon,True,False,nm0280178,an0052556,tt0036872,Barry,Fitzgerald,Dublin, Ireland,1888-03-10,White,Protestant,Na,Best Supporting Actor,Going My Way,http://www.nndb.com/people/126/000063934/
17,1944,Acting,Ma Mott,True,False,nm0000856,an0052561,tt0037135,Ethel,Barrymore,Philadelphia, Pa,1879-08-15,White,Roman Catholic,Straight,Best Supporting Actress,None but the Lonely Heart,http://www.nndb.com/people/743/000043614/
19,1946,Acting,Mrs. Warren,False,False,nm0000856,an0047589,tt0038975,Ethel,Barrymore,Philadelphia, Pa,1879-08-15,White,Roman Catholic,Straight,Best Supporting Actress,None but the Lonely Heart,http://www.nndb.com/people/743/000043614/
20,1947,Acting,Lady Sophie Horfield,False,False,nm0000856,an0048675,tt0039694,Ethel,Barrymore,Philadelphia, Pa,1879-08-15,White,Roman Catholic,Straight,Best Supporting Actress,None but the Lonely Heart,http://www.nndb.com/people/743/000043614/
22,1949,Acting,Miss Em,False,False,nm0000856,an0056151,tt0041746,Ethel,Barrymore,Philadelphia, Pa,1879-08-15,White,Roman Catholic,Straight,Best Supporting Actress,None but the Lonely Heart,http://www.nndb.com/people/743/000043614/
17,1944,Directing,,False,False,nm0000697,an0052570,tt0036775,Billy,Wilder,Sucha, Galicia,1906-06-22,White,Jewish,Straight,Best Director,The Lost Weekend,http://www.nndb.com/people/982/000024910/
17,1944,Directing,,False,False,nm0000697,an0052570,tt0036775,Billy,Wilder,Sucha, Galicia,1906-06-22,White,Jewish,Straight,Best Director,The Apartment,http://www.nndb.com/people/982/000024910/
17,1944,Directing,,False,False,nm0000697,an0052570,tt0036775,Billy,Wilder,Sucha, Galicia,1906-06-22,White,Jewish,Straight,Best Director,The Apartment,http://www.nndb.com/people/982/000024910/
18,1945,Directing,,True,False,nm0000697,an0055999,tt0037884,Billy,Wilder,Sucha, Galicia,1906-06-22,White,Jewish,Straight,Best Director,The Lost Weekend,http://www.nndb.com/people/982/000024910/
18,1945,Directing,,True,False,nm0000697,an0055999,tt0037884,Billy,Wilder,Sucha, Galicia,1906-06-22,White,Jewish,Straight,Best Director,The Apartment,http://www.nndb.com/people/982/000024910/
18,1945,Directing,,True,False,nm0000697,an0055999,tt0037884,Billy,Wilder,Sucha, Galicia,1906-06-22,White,Jewish,Straight,Best Director,The Apartment,http://www.nndb.com/people/982/000024910/
23,1950,Directing,,False,False,nm0000697,an0055080,tt0043014,Billy,Wilder,Sucha, Galicia,1906-06-22,White,Jewish,Straight,Best Director,The Lost Weekend,http://www.nndb.com/people/982/000024910/
